"filename", "language", "Batch", "Shell Script", "Python", "C++", "PowerShell", "Properties", "Markdown", "TypeScript", "JSON with Comments", "XML", "JavaScript", "JSON", "TypeScript JSX", "PostCSS", "C", "reStructuredText", "Skill", "Assembly", "Ini", "comment", "blank", "total"
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\__init__.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 37
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_adapters.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 45, 171
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_common.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 20, 105
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_compat.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 99
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_itertools.py", "Python", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 36
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\_legacy.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 23, 122
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\abc.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 26, 138
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\readers.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 31, 123
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\importlib_resources\simple.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 28, 117
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\context.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 29, 214
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\functools.py", "Python", 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 298, 54, 526
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\jaraco\text\__init__.py", "Python", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 72, 600
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\__init__.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\more.py", "Python", 0, 0, 1634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2221, 462, 4317
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\more_itertools\recipes.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 396, 80, 699
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__about__.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\__init__.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 26
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_manylinux.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 38, 302
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_musllinux.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 20, 137
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\_structures.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23, 62
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\markers.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 72, 305
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\requirements.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 32, 147
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py", "Python", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 549, 51, 803
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\tags.py", "Python", 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 77, 488
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\utils.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 30, 137
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\packaging\version.py", "Python", 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 57, 505
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\__init__.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 332
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\actions.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 27, 208
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\common.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 36, 425
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\core.py", "Python", 0, 0, 1556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3855, 404, 5815
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 0, 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 82, 643
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\exceptions.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 40, 268
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\helpers.py", "Python", 0, 0, 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 483, 95, 1089
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\results.py", "Python", 0, 0, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 383, 65, 761
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\testing.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 35, 332
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\unicode.py", "Python", 0, 0, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 44, 353
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\pyparsing\util.py", "Python", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 47, 236
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\_vendor\zipp.py", "Python", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 51, 330
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pkg_resources\extern\__init__.py", "Python", 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 77
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\__init__.py", "Python", 0, 0, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 17, 457
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_config.py", "Python", 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 49, 387
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_core_metadata.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 13, 98
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_core_utils.py", "Python", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 175
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_dataclasses.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 42, 316
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_decorators.py", "Python", 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 309, 113, 874
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_decorators_v1.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 49, 175
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_discriminated_union.py", "Python", 0, 0, 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 60, 495
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_docs_extraction.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 20, 114
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_fields.py", "Python", 0, 0, 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 111, 730
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_forward_ref.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 24
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_generate_schema.py", "Python", 0, 0, 2179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 357, 2935
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_generics.py", "Python", 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 81, 531
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_git.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9, 28
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_import_utils.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_internal_dataclass.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_known_annotated_metadata.py", "Python", 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 50, 404
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_mock_val_ser.py", "Python", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 40, 229
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_model_construction.py", "Python", 0, 0, 550, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 125, 869
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_namespace_utils.py", "Python", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 38, 294
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_repr.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 125
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_schema_gather.py", "Python", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 29, 213
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_schema_generation_shared.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 20, 126
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_serializers.py", "Python", 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 54
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_signature.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 32, 190
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_typing_extra.py", "Python", 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 118, 786
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_utils.py", "Python", 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 85, 447
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_validate_call.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 142
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_internal\_validators.py", "Python", 0, 0, 363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 96, 535
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\_migration.py", "Python", 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 317
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\alias_generators.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 11, 63
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\aliases.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 23, 136
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\annotated_handlers.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 19, 123
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\class_validators.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\color.py", "Python", 0, 0, 380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 60, 605
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\config.py", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 991, 116, 1297
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\dataclasses.py", "Python", 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 55, 414
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\datetime_parse.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\decorator.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\class_validators.py", "Python", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 37, 257
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\config.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\copy_internals.py", "Python", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 225
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\decorator.py", "Python", 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 51, 285
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\json.py", "Python", 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 142
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\parse.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 81
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\deprecated\tools.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 104
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\env_settings.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\error_wrappers.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\errors.py", "Python", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 33, 190
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\experimental\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\experimental\arguments_schema.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 45
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\experimental\missing_sentinel.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\experimental\pipeline.py", "Python", 0, 0, 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 149, 664
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\fields.py", "Python", 0, 0, 1127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 620, 146, 1893
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\functional_serializers.py", "Python", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 58, 471
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\functional_validators.py", "Python", 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 123, 890
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\generics.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\json.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\json_schema.py", "Python", 0, 0, 1446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1147, 319, 2912
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\main.py", "Python", 0, 0, 1102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 544, 193, 1839
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\mypy.py", "Python", 0, 0, 965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 173, 1413
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\networks.py", "Python", 0, 0, 628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 514, 191, 1333
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\parse.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\plugin\__init__.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 32, 194
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\plugin\_loader.py", "Python", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 59
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\plugin\_schema_validator.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 24, 144
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\root_model.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 25, 158
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\schema.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
"c:\Users\Admin\Robotics\AgricultureBot\venv\Lib\site-packages\pydantic\tools.py", "Python", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6
